,condition,layer_n,k,story_merged
12637,Single-pathway,5,0,0.025974025974025976
12638,Single-pathway,5,0,0.043478260869565216
12639,Single-pathway,5,0,0.045454545454545456
12640,Single-pathway,5,0,0.07142857142857142
12641,Single-pathway,5,0,0.08695652173913043
12642,Single-pathway,5,0,0.08695652173913043
12643,Single-pathway,5,0,0.047619047619047616
12644,Single-pathway,5,0,0.058823529411764705
12645,Single-pathway,5,0,0.047619047619047616
12646,Single-pathway,5,0,0.13636363636363635
12647,Single-pathway,5,0,0.0967741935483871
12648,Single-pathway,5,0,0.21428571428571427
12649,Single-pathway,5,0,0.07692307692307693
12650,Single-pathway,5,0,0.0
12651,Single-pathway,5,0,0.02040816326530612
12652,Single-pathway,5,0,0.019230769230769232
12653,Single-pathway,5,0,0.0
12654,Single-pathway,5,0,0.0392156862745098
12655,Single-pathway,5,0,0.0
12656,Single-pathway,5,0,0.07407407407407407
12657,Single-pathway,5,0,0.0625
12658,Single-pathway,5,0,0.02040816326530612
12659,Single-pathway,5,0,0.018518518518518517
12660,Single-pathway,5,0,0.04081632653061224
12661,Single-pathway,5,0,0.05263157894736842
12662,Single-pathway,5,0,0.07692307692307693
12663,Single-pathway,5,0,0.041666666666666664
12664,Single-pathway,5,0,0.028985507246376812
12665,Single-pathway,5,0,0.0
12666,Single-pathway,5,0,0.0
12667,Single-pathway,5,0,0.07142857142857142
12668,Single-pathway,5,0,0.1
12669,Single-pathway,5,0,0.0625
12670,Single-pathway,5,0,0.0625
12671,Single-pathway,5,0,0.16666666666666666
12672,Single-pathway,5,0,0.043478260869565216
12673,Single-pathway,5,0,0.0
12674,Single-pathway,5,0,0.125
12675,Single-pathway,5,0,0.0
12676,Single-pathway,5,0,0.02631578947368421
12677,Single-pathway,5,0,0.0
12678,Single-pathway,5,0,0.037037037037037035
12679,Single-pathway,5,0,0.06060606060606061
12680,Single-pathway,5,0,0.034482758620689655
12681,Single-pathway,5,0,0.1111111111111111
12682,Single-pathway,5,0,0.038461538461538464
12683,Single-pathway,5,0,0.0
12684,Single-pathway,5,0,0.038461538461538464
12685,Single-pathway,5,0,0.034482758620689655
12686,Single-pathway,5,0,0.07407407407407407
12687,Single-pathway,5,0,0.034482758620689655
12688,Single-pathway,5,0,0.03225806451612903
12689,Single-pathway,5,0,0.0
12690,Single-pathway,5,0,0.07692307692307693
12691,Single-pathway,5,0,0.08
12692,Single-pathway,5,0,0.03225806451612903
12693,Single-pathway,5,0,0.025974025974025976
12694,Single-pathway,5,0,0.0
12695,Single-pathway,5,0,0.0273972602739726
12696,Single-pathway,5,0,0.04225352112676056
12697,Single-pathway,5,0,0.037037037037037035
12698,Single-pathway,5,0,0.02702702702702703
12699,Single-pathway,5,0,0.030303030303030304
12700,Single-pathway,5,0,0.14285714285714285
12701,Single-pathway,5,0,0.09523809523809523
12702,Single-pathway,5,0,0.1
12703,Single-pathway,5,0,0.0
12704,Single-pathway,5,0,0.0136986301369863
12705,Single-pathway,5,0,0.08
12706,Single-pathway,5,0,0.013888888888888888
12707,Single-pathway,5,0,0.12
12708,Single-pathway,5,0,0.058823529411764705
12709,Single-pathway,5,0,0.0625
12710,Single-pathway,5,0,0.043478260869565216
12711,Single-pathway,5,0,0.05555555555555555
12712,Single-pathway,5,0,0.11764705882352941
12713,Single-pathway,5,0,0.06666666666666667
12714,Single-pathway,5,0,0.034482758620689655
12715,Single-pathway,5,0,0.14285714285714285
12716,Single-pathway,5,0,0.11764705882352941
12717,Single-pathway,5,0,0.058823529411764705
12718,Single-pathway,5,0,0.05555555555555555
12719,Single-pathway,5,0,0.0
12720,Single-pathway,5,0,0.043478260869565216
12721,Single-pathway,5,0,0.13333333333333333
12722,Single-pathway,5,0,0.0
12723,Single-pathway,5,0,0.043478260869565216
12724,Single-pathway,5,0,0.04411764705882353
12725,Single-pathway,5,0,0.034482758620689655
12726,Single-pathway,6,0,0.024390243902439025
12727,Single-pathway,6,0,0.011363636363636364
12728,Single-pathway,6,0,0.0851063829787234
12729,Single-pathway,6,0,0.03571428571428571
12730,Single-pathway,6,0,0.03125
12731,Single-pathway,6,0,0.047619047619047616
12732,Single-pathway,6,0,0.022222222222222223
12733,Single-pathway,6,0,0.04
12734,Single-pathway,6,0,0.04
12735,Single-pathway,6,0,0.0641025641025641
12736,Single-pathway,6,0,0.0
12737,Single-pathway,6,0,0.03225806451612903
12738,Single-pathway,6,0,0.045454545454545456
12739,Single-pathway,6,0,0.038461538461538464
12740,Single-pathway,6,0,0.05128205128205128
12741,Single-pathway,6,0,0.0
12742,Single-pathway,6,0,0.0
12743,Single-pathway,6,0,0.047619047619047616
12744,Single-pathway,6,0,0.09375
12745,Single-pathway,6,0,0.05555555555555555
12746,Single-pathway,6,0,0.08695652173913043
12747,Single-pathway,6,0,0.0
12748,Single-pathway,6,0,0.0
12749,Single-pathway,6,0,0.05194805194805195
12750,Single-pathway,6,0,0.02564102564102564
12751,Single-pathway,6,0,0.07216494845360824
12752,Single-pathway,6,0,0.037037037037037035
12753,Single-pathway,6,0,0.05
12754,Single-pathway,6,0,0.0
12755,Single-pathway,6,0,0.024691358024691357
12756,Single-pathway,6,0,0.046511627906976744
12757,Single-pathway,6,0,0.0125
12758,Single-pathway,6,0,0.011904761904761904
12759,Single-pathway,6,0,0.07608695652173914
12760,Single-pathway,6,0,0.012048192771084338
12761,Single-pathway,6,0,0.0
12762,Single-pathway,6,0,0.012658227848101266
12763,Single-pathway,6,0,0.056818181818181816
12764,Single-pathway,6,0,0.02666666666666667
12765,Single-pathway,6,0,0.09375
12766,Single-pathway,6,0,0.03488372093023256
12767,Single-pathway,6,0,0.024691358024691357
12768,Single-pathway,6,0,0.024390243902439025
12769,Single-pathway,6,0,0.08547008547008547
12770,Single-pathway,6,0,0.056818181818181816
12771,Single-pathway,6,0,0.021739130434782608
12772,Single-pathway,6,0,0.06896551724137931
12773,Single-pathway,6,0,0.0
12774,Single-pathway,6,0,0.04
12775,Single-pathway,6,0,0.022222222222222223
12776,Single-pathway,6,0,0.0
12777,Single-pathway,6,0,0.09090909090909091
12778,Single-pathway,6,0,0.041666666666666664
12779,Single-pathway,6,0,0.0625
12780,Single-pathway,6,0,0.0
12781,Single-pathway,6,0,0.0
12782,Single-pathway,6,0,0.0
12783,Single-pathway,6,0,0.0
12784,Single-pathway,6,0,0.0
12785,Single-pathway,6,0,0.0
12786,Single-pathway,6,0,0.0
12787,Single-pathway,6,0,0.023809523809523808
12788,Single-pathway,6,0,0.0
12789,Single-pathway,6,0,0.06521739130434782
12790,Single-pathway,6,0,0.03571428571428571
12791,Single-pathway,6,0,0.03571428571428571
12792,Single-pathway,6,0,0.0
12793,Single-pathway,6,0,0.0
12794,Single-pathway,6,0,0.09375
12795,Single-pathway,6,0,0.04
12796,Single-pathway,6,0,0.0
12797,Single-pathway,6,0,0.011111111111111112
12798,Single-pathway,6,0,0.0625
12799,Single-pathway,6,0,0.0
12800,Single-pathway,6,0,0.045454545454545456
12801,Single-pathway,6,0,0.06060606060606061
12802,Single-pathway,6,0,0.0
12803,Single-pathway,6,0,0.0
12804,Single-pathway,6,0,0.03225806451612903
12805,Single-pathway,6,0,0.041666666666666664
12806,Single-pathway,6,0,0.04
12807,Single-pathway,6,0,0.0
12808,Single-pathway,6,0,0.023255813953488372
12809,Single-pathway,6,0,0.03225806451612903
12810,Single-pathway,6,0,0.0
12811,Single-pathway,6,0,0.07142857142857142
12812,Single-pathway,6,0,0.08695652173913043
12813,Single-pathway,6,0,0.08695652173913043
12814,Single-pathway,6,0,0.0
12815,Single-pathway,6,0,0.09090909090909091
12816,Single-pathway,6,0,0.03333333333333333
12817,Single-pathway,6,0,0.0
12818,Single-pathway,6,0,0.0
12819,Single-pathway,6,0,0.05263157894736842
12820,Single-pathway,6,0,0.0
12821,Single-pathway,6,0,0.0
12822,Single-pathway,6,0,0.023529411764705882
12823,Single-pathway,6,0,0.03529411764705882
12824,Single-pathway,6,0,0.056338028169014086
12825,Single-pathway,5,0,0.13333333333333333
12826,Single-pathway,5,0,0.14285714285714285
12827,Single-pathway,5,0,0.0
12828,Single-pathway,5,0,0.0625
12829,Single-pathway,5,0,0.10526315789473684
12830,Single-pathway,5,0,0.047619047619047616
12831,Single-pathway,5,0,0.09090909090909091
12832,Single-pathway,5,0,0.038461538461538464
12833,Single-pathway,5,0,0.1111111111111111
12834,Single-pathway,5,0,0.11764705882352941
12835,Single-pathway,5,0,0.0
12836,Single-pathway,5,0,0.07575757575757576
12837,Single-pathway,5,0,0.05
12838,Single-pathway,5,0,0.045454545454545456
12839,Single-pathway,5,0,0.04
12840,Single-pathway,5,0,0.11764705882352941
12841,Single-pathway,5,0,0.058823529411764705
12842,Single-pathway,5,0,0.0
12843,Single-pathway,5,0,0.06060606060606061
12844,Single-pathway,5,0,0.0
12845,Single-pathway,5,0,0.038461538461538464
12846,Single-pathway,5,0,0.043478260869565216
12847,Single-pathway,5,0,0.05263157894736842
12848,Single-pathway,5,0,0.0
12849,Single-pathway,5,0,0.058823529411764705
12850,Single-pathway,5,0,0.14285714285714285
12851,Single-pathway,5,0,0.05555555555555555
12852,Single-pathway,5,0,0.058823529411764705
12853,Single-pathway,5,0,0.0
12854,Single-pathway,5,0,0.0
12855,Single-pathway,5,0,0.043478260869565216
12856,Single-pathway,5,0,0.0625
12857,Single-pathway,5,0,0.06666666666666667
12858,Single-pathway,5,0,0.0
12859,Single-pathway,5,0,0.046153846153846156
12860,Single-pathway,5,0,0.07142857142857142
12861,Single-pathway,5,0,0.13793103448275862
12862,Single-pathway,5,0,0.03225806451612903
12863,Single-pathway,5,0,0.06451612903225806
12864,Single-pathway,5,0,0.06060606060606061
12865,Single-pathway,5,0,0.02702702702702703
12866,Single-pathway,5,0,0.06896551724137931
12867,Single-pathway,5,0,0.034482758620689655
12868,Single-pathway,5,0,0.0
12869,Single-pathway,5,0,0.05128205128205128
12870,Single-pathway,5,0,0.11764705882352941
12871,Single-pathway,5,0,0.05555555555555555
12872,Single-pathway,5,0,0.02040816326530612
12873,Single-pathway,5,0,0.05555555555555555
12874,Single-pathway,5,0,0.028985507246376812
12875,Single-pathway,6,0,0.08620689655172414
12876,Single-pathway,6,0,0.038461538461538464
12877,Single-pathway,6,0,0.017543859649122806
12878,Single-pathway,6,0,0.09090909090909091
12879,Single-pathway,6,0,0.05555555555555555
12880,Single-pathway,6,0,0.015873015873015872
12881,Single-pathway,6,0,0.0392156862745098
12882,Single-pathway,6,0,0.06451612903225806
12883,Single-pathway,6,0,0.02040816326530612
12884,Single-pathway,6,0,0.09859154929577464
12885,Single-pathway,6,0,0.08771929824561403
12886,Single-pathway,6,0,0.01818181818181818
12887,Single-pathway,6,0,0.05555555555555555
12888,Single-pathway,6,0,0.07526881720430108
12889,Single-pathway,6,0,0.047619047619047616
12890,Single-pathway,6,0,0.0
12891,Single-pathway,6,0,0.0
12892,Single-pathway,6,0,0.05
12893,Single-pathway,6,0,0.07692307692307693
12894,Single-pathway,6,0,0.05555555555555555
12895,Single-pathway,6,0,0.01639344262295082
12896,Single-pathway,6,0,0.037037037037037035
12897,Single-pathway,5,0,0.0
12898,Single-pathway,6,0,0.014285714285714285
12899,Single-pathway,6,0,0.05555555555555555
12900,Single-pathway,5,0,0.0
12901,Single-pathway,5,0,0.047619047619047616
12902,Single-pathway,5,0,0.10526315789473684
12903,Single-pathway,5,0,0.0
12904,Single-pathway,5,0,0.013888888888888888
12905,Single-pathway,5,0,0.13636363636363635
12906,Single-pathway,5,0,0.043478260869565216
12907,Single-pathway,5,0,0.03571428571428571
12908,Single-pathway,5,0,0.0410958904109589
12909,Single-pathway,5,0,0.21428571428571427
12910,Single-pathway,5,0,0.0
12911,Single-pathway,5,0,0.045454545454545456
12912,Single-pathway,5,0,0.0
12913,Single-pathway,5,0,0.030303030303030304
12914,Single-pathway,5,0,0.028169014084507043
12915,Single-pathway,6,0,0.13333333333333333
12916,Single-pathway,6,0,0.03389830508474576
12917,Single-pathway,6,0,0.05263157894736842
12918,Single-pathway,6,0,0.03225806451612903
12919,Single-pathway,6,0,0.019230769230769232
12920,Single-pathway,6,0,0.06944444444444445
12921,Single-pathway,6,0,0.07547169811320754
12922,Single-pathway,3,0,0.061224489795918366
12923,Single-pathway,1,0,0.0875
12924,Single-pathway,3,0,0.07142857142857142
12925,Single-pathway,1,0,0.10975609756097561
12926,Single-pathway,1,0,0.09433962264150944
12927,Single-pathway,1,0,0.125
12928,Single-pathway,1,0,0.10588235294117647
12929,Single-pathway,1,0,0.08928571428571429
12930,Single-pathway,1,0,0.17272727272727273
12931,Single-pathway,1,0,0.07865168539325842
12932,Single-pathway,1,0,0.0963855421686747
12933,Single-pathway,2,0,0.0136986301369863
12934,Single-pathway,1,0,0.18518518518518517
12935,Single-pathway,2,0,0.10526315789473684
12936,Single-pathway,2,0,0.0
12937,Single-pathway,2,0,0.05128205128205128
12938,Single-pathway,2,0,0.11764705882352941
12939,Single-pathway,2,0,0.03508771929824561
12940,Single-pathway,2,0,0.14
12941,Single-pathway,2,0,0.07142857142857142
12942,Single-pathway,2,0,0.125
12943,Single-pathway,2,0,0.09259259259259259
12944,Single-pathway,2,0,0.04938271604938271
12945,Single-pathway,2,0,0.06
12946,Single-pathway,1,0,0.12962962962962962
12947,Single-pathway,1,0,0.125
12948,Single-pathway,1,0,0.12871287128712872
12949,Single-pathway,1,0,0.09615384615384616
12950,Single-pathway,1,0,0.09090909090909091
12951,Single-pathway,1,0,0.14457831325301204
12952,Single-pathway,1,0,0.1111111111111111
12953,Single-pathway,1,0,0.09615384615384616
12954,Single-pathway,1,0,0.09433962264150944
12955,Single-pathway,1,0,0.12781954887218044
12956,Single-pathway,1,0,0.12389380530973451
12957,Single-pathway,1,0,0.1016949152542373
12958,Single-pathway,1,0,0.20437956204379562
12959,Single-pathway,1,0,0.17647058823529413
12960,Single-pathway,1,0,0.09482758620689655
12961,Single-pathway,1,0,0.1111111111111111
12962,Single-pathway,1,0,0.09302325581395349
12963,Single-pathway,1,0,0.13636363636363635
12964,Single-pathway,1,0,0.08974358974358974
12965,Single-pathway,1,0,0.08108108108108109
12966,Single-pathway,1,0,0.09302325581395349
12967,Single-pathway,1,0,0.125
12968,Single-pathway,1,0,0.10526315789473684
12969,Single-pathway,1,0,0.14423076923076922
12970,Single-pathway,2,0,0.11940298507462686
12971,Single-pathway,2,0,0.03571428571428571
12972,Single-pathway,2,0,0.15384615384615385
12973,Single-pathway,2,0,0.03529411764705882
12974,Single-pathway,2,0,0.0
12975,Single-pathway,2,0,0.042105263157894736
12976,Single-pathway,2,0,0.03488372093023256
12977,Single-pathway,2,0,0.014084507042253521
12978,Single-pathway,2,0,0.0136986301369863
12979,Single-pathway,2,0,0.0625
12980,Single-pathway,2,0,0.01098901098901099
12981,Single-pathway,2,0,0.027777777777777776
12982,Single-pathway,2,0,0.018518518518518517
12983,Single-pathway,2,0,0.05263157894736842
12984,Single-pathway,2,0,0.05555555555555555
12985,Single-pathway,2,0,0.04411764705882353
12986,Single-pathway,2,0,0.01639344262295082
12987,Single-pathway,2,0,0.047619047619047616
12988,Single-pathway,2,0,0.037037037037037035
12989,Single-pathway,2,0,0.030303030303030304
12990,Single-pathway,2,0,0.012345679012345678
12991,Single-pathway,2,0,0.015625
12992,Single-pathway,2,0,0.03125
12993,Single-pathway,2,0,0.02127659574468085
12994,Single-pathway,2,0,0.0
12995,Single-pathway,2,0,0.0
12996,Single-pathway,1,0,0.1267605633802817
12997,Single-pathway,2,0,0.03508771929824561
12998,Single-pathway,2,0,0.04285714285714286
12999,Single-pathway,2,0,0.0684931506849315
13000,Single-pathway,2,0,0.05263157894736842
13001,Single-pathway,2,0,0.05128205128205128
13002,Single-pathway,2,0,0.15
13003,Single-pathway,2,0,0.04878048780487805
13004,Single-pathway,2,0,0.14
13005,Single-pathway,2,0,0.09090909090909091
13006,Single-pathway,2,0,0.04
13007,Single-pathway,2,0,0.0
13008,Single-pathway,2,0,0.14893617021276595
13009,Single-pathway,2,0,0.0625
13010,Single-pathway,2,0,0.18604651162790697
13011,Single-pathway,2,0,0.10638297872340426
13012,Single-pathway,2,0,0.15492957746478872
13013,Single-pathway,2,0,0.09259259259259259
13014,Single-pathway,2,0,0.06666666666666667
13015,Single-pathway,2,0,0.01818181818181818
13016,Single-pathway,2,0,0.03076923076923077
13017,Single-pathway,2,0,0.0
13018,Single-pathway,2,0,0.018518518518518517
13019,Single-pathway,2,0,0.014285714285714285
13020,Single-pathway,2,0,0.0
13021,Single-pathway,2,0,0.01639344262295082
13022,Single-pathway,1,0,0.09523809523809523
13023,Single-pathway,1,0,0.11764705882352941
13024,Single-pathway,1,0,0.13541666666666666
13025,Single-pathway,1,0,0.15151515151515152
13026,Single-pathway,1,0,0.06172839506172839
13027,Single-pathway,1,0,0.07894736842105263
13028,Single-pathway,1,0,0.058823529411764705
13029,Single-pathway,1,0,0.10869565217391304
13030,Single-pathway,1,0,0.16129032258064516
13031,Single-pathway,1,0,0.14102564102564102
13032,Single-pathway,1,0,0.14388489208633093
13033,Single-pathway,1,0,0.08571428571428572
13034,Single-pathway,1,0,0.0821917808219178
13035,Single-pathway,1,0,0.08433734939759036
13036,Single-pathway,1,0,0.10714285714285714
13037,Single-pathway,1,0,0.11304347826086956
13038,Single-pathway,1,0,0.14953271028037382
13039,Single-pathway,1,0,0.1111111111111111
13040,Single-pathway,1,0,0.15
13041,Single-pathway,1,0,0.17391304347826086
13042,Single-pathway,1,0,0.1
13043,Single-pathway,1,0,0.07462686567164178
13044,Single-pathway,1,0,0.08653846153846154
13045,Single-pathway,1,0,0.0821917808219178
13046,Single-pathway,1,0,0.07042253521126761
13047,Single-pathway,1,0,0.1
13048,Single-pathway,1,0,0.10526315789473684
13049,Single-pathway,1,0,0.20967741935483872
13050,Single-pathway,1,0,0.15714285714285714
13051,Single-pathway,1,0,0.12727272727272726
13052,Single-pathway,1,0,0.13793103448275862
13053,Single-pathway,1,0,0.10638297872340426
13054,Single-pathway,1,0,0.08860759493670886
13055,Single-pathway,1,0,0.06779661016949153
13056,Single-pathway,1,0,0.08196721311475409
13057,Single-pathway,1,0,0.12222222222222222
13058,Single-pathway,1,0,0.18518518518518517
13059,Single-pathway,1,0,0.10526315789473684
13060,Single-pathway,1,0,0.125
13061,Single-pathway,1,0,0.043478260869565216
13062,Single-pathway,1,0,0.046153846153846156
13063,Single-pathway,1,0,0.05555555555555555
13064,Single-pathway,1,0,0.1
13065,Single-pathway,1,0,0.09302325581395349
13066,Single-pathway,1,0,0.13636363636363635
13067,Single-pathway,1,0,0.15079365079365079
13068,Single-pathway,1,0,0.08333333333333333
13069,Single-pathway,1,0,0.1276595744680851
13070,Single-pathway,1,0,0.08849557522123894
13071,Single-pathway,1,0,0.13157894736842105
13072,Single-pathway,1,0,0.0547945205479452
13073,Single-pathway,1,0,0.10344827586206896
13074,Single-pathway,1,0,0.10975609756097561
13075,Single-pathway,1,0,0.017543859649122806
13076,Single-pathway,1,0,0.08641975308641975
13077,Single-pathway,1,0,0.13114754098360656
13078,Single-pathway,1,0,0.18803418803418803
13079,Single-pathway,1,0,0.11320754716981132
13080,Single-pathway,1,0,0.12048192771084337
13081,Single-pathway,1,0,0.1111111111111111
13082,Single-pathway,1,0,0.12307692307692308
13083,Single-pathway,1,0,0.1368421052631579
13084,Single-pathway,1,0,0.14444444444444443
13085,Single-pathway,1,0,0.06060606060606061
13086,Single-pathway,1,0,0.10294117647058823
13087,Single-pathway,1,0,0.11538461538461539
13088,Single-pathway,1,0,0.08333333333333333
13089,Single-pathway,1,0,0.1
13090,Single-pathway,1,0,0.11764705882352941
13091,Single-pathway,1,0,0.0821917808219178
13092,Single-pathway,1,0,0.11764705882352941
13093,Single-pathway,1,0,0.13541666666666666
13094,Single-pathway,1,0,0.07017543859649122
13095,Single-pathway,1,0,0.13513513513513514
13096,Single-pathway,1,0,0.07407407407407407
13097,Single-pathway,1,0,0.044444444444444446
13098,Single-pathway,1,0,0.08
13099,Single-pathway,1,0,0.07547169811320754
13100,Single-pathway,1,0,0.06976744186046512
13101,Single-pathway,1,0,0.04819277108433735
13102,Single-pathway,1,0,0.08
13103,Single-pathway,1,0,0.16279069767441862
13104,Single-pathway,1,0,0.12727272727272726
13105,Single-pathway,1,0,0.07936507936507936
13106,Single-pathway,1,0,0.08888888888888889
13107,Single-pathway,1,0,0.11214953271028037
13108,Single-pathway,1,0,0.11428571428571428
13109,Single-pathway,1,0,0.057971014492753624
13110,Single-pathway,1,0,0.08695652173913043
13111,Single-pathway,1,0,0.08163265306122448
13112,Single-pathway,1,0,0.08641975308641975
13113,Single-pathway,1,0,0.09210526315789473
13114,Single-pathway,1,0,0.06382978723404255
13115,Single-pathway,1,0,0.09375
13116,Single-pathway,1,0,0.07042253521126761
13117,Single-pathway,1,0,0.11764705882352941
13118,Single-pathway,1,0,0.12389380530973451
13119,Single-pathway,1,0,0.038461538461538464
13120,Single-pathway,1,0,0.1702127659574468
13121,Single-pathway,2,0,0.12903225806451613
13122,Single-pathway,2,0,0.09523809523809523
13123,Single-pathway,2,0,0.13157894736842105
13124,Single-pathway,2,0,0.1111111111111111
13125,Single-pathway,2,0,0.125
13126,Single-pathway,2,0,0.15384615384615385
13127,Single-pathway,2,0,0.08888888888888889
13128,Single-pathway,2,0,0.05405405405405406
13129,Single-pathway,2,0,0.21428571428571427
13130,Single-pathway,2,0,0.06557377049180328
13131,Single-pathway,2,0,0.06666666666666667
13132,Single-pathway,2,0,0.08571428571428572
13133,Single-pathway,2,0,0.08888888888888889
13134,Single-pathway,2,0,0.09803921568627451
13135,Single-pathway,2,0,0.15384615384615385
13136,Single-pathway,2,0,0.037037037037037035
13137,Single-pathway,2,0,0.023255813953488372
13138,Single-pathway,2,0,0.06
13139,Single-pathway,2,0,0.09433962264150944
13140,Single-pathway,2,0,0.07692307692307693
13141,Single-pathway,2,0,0.05714285714285714
13142,Single-pathway,2,0,0.09615384615384616
13143,Single-pathway,2,0,0.05333333333333334
13144,Single-pathway,2,0,0.11764705882352941
13145,Single-pathway,2,0,0.11940298507462686
13146,Single-pathway,2,0,0.024096385542168676
13147,Single-pathway,2,0,0.09090909090909091
13148,Single-pathway,2,0,0.05555555555555555
13149,Single-pathway,2,0,0.07407407407407407
13150,Single-pathway,2,0,0.06451612903225806
13151,Single-pathway,2,0,0.045454545454545456
13152,Single-pathway,2,0,0.06060606060606061
13153,Single-pathway,2,0,0.020833333333333332
13154,Single-pathway,2,0,0.03225806451612903
13155,Single-pathway,2,0,0.13793103448275862
13156,Single-pathway,2,0,0.03278688524590164
13157,Single-pathway,2,0,0.08108108108108109
13158,Single-pathway,2,0,0.07407407407407407
13159,Single-pathway,2,0,0.09803921568627451
13160,Single-pathway,2,0,0.10204081632653061
13161,Single-pathway,2,0,0.05
13162,Single-pathway,2,0,0.13333333333333333
13163,Single-pathway,2,0,0.05660377358490566
13164,Single-pathway,2,0,0.05128205128205128
13165,Single-pathway,2,0,0.1076923076923077
13166,Single-pathway,2,0,0.0784313725490196
13167,Single-pathway,2,0,0.11764705882352941
13168,Single-pathway,2,0,0.05357142857142857
13169,Single-pathway,2,0,0.07407407407407407
13170,Single-pathway,2,0,0.14925373134328357
13171,Single-pathway,2,0,0.07272727272727272
13172,Single-pathway,2,0,0.10256410256410256
13173,Single-pathway,2,0,0.02564102564102564
13174,Single-pathway,2,0,0.14893617021276595
13175,Single-pathway,2,0,0.07142857142857142
13176,Single-pathway,2,0,0.020833333333333332
13177,Single-pathway,2,0,0.05405405405405406
13178,Single-pathway,2,0,0.10869565217391304
13179,Single-pathway,2,0,0.1206896551724138
13180,Single-pathway,2,0,0.14285714285714285
13181,Single-pathway,2,0,0.13953488372093023
13182,Single-pathway,2,0,0.1791044776119403
13183,Single-pathway,2,0,0.12
13184,Single-pathway,2,0,0.07142857142857142
13185,Single-pathway,2,0,0.08333333333333333
13186,Single-pathway,2,0,0.023255813953488372
13187,Single-pathway,2,0,0.04477611940298507
13188,Single-pathway,2,0,0.05263157894736842
13189,Single-pathway,2,0,0.04878048780487805
13190,Single-pathway,2,0,0.07142857142857142
13191,Single-pathway,2,0,0.028169014084507043
13192,Single-pathway,2,0,0.016129032258064516
13193,Single-pathway,2,0,0.02702702702702703
13194,Single-pathway,2,0,0.125
13195,Single-pathway,2,0,0.07547169811320754
13196,Single-pathway,2,0,0.036585365853658534
13197,Single-pathway,2,0,0.05263157894736842
13198,Single-pathway,2,0,0.0975609756097561
13199,Single-pathway,2,0,0.07692307692307693
13200,Single-pathway,2,0,0.05660377358490566
13201,Single-pathway,2,0,0.09302325581395349
13202,Single-pathway,2,0,0.13333333333333333
13203,Single-pathway,2,0,0.025
13204,Single-pathway,2,0,0.06
13205,Single-pathway,2,0,0.046875
13206,Single-pathway,2,0,0.0
13207,Single-pathway,2,0,0.13333333333333333
13208,Single-pathway,2,0,0.06578947368421052
13209,Single-pathway,2,0,0.07407407407407407
13210,Single-pathway,2,0,0.044444444444444446
13211,Single-pathway,2,0,0.07692307692307693
13212,Single-pathway,2,0,0.0851063829787234
13213,Single-pathway,2,0,0.09803921568627451
13214,Single-pathway,2,0,0.07894736842105263
13215,Single-pathway,2,0,0.16129032258064516
13216,Single-pathway,2,0,0.0784313725490196
13217,Single-pathway,2,0,0.1875
13218,Single-pathway,2,0,0.056338028169014086
13219,Single-pathway,2,0,0.0
13220,Single-pathway,2,0,0.047619047619047616
13221,Single-pathway,2,0,0.07272727272727272
13222,Single-pathway,2,0,0.10810810810810811
13223,Single-pathway,2,0,0.2
13224,Single-pathway,2,0,0.030303030303030304
13225,Single-pathway,2,0,0.0967741935483871
13226,Single-pathway,2,0,0.1111111111111111
13227,Single-pathway,2,0,0.13043478260869565
13228,Single-pathway,2,0,0.08695652173913043
13229,Single-pathway,2,0,0.08571428571428572
13230,Single-pathway,2,0,0.20512820512820512
13231,Single-pathway,2,0,0.06666666666666667
13232,Single-pathway,2,0,0.10638297872340426
13233,Single-pathway,2,0,0.0625
13234,Single-pathway,2,0,0.10869565217391304
13235,Single-pathway,2,0,0.06
13236,Single-pathway,2,0,0.06578947368421052
13237,Single-pathway,2,0,0.05970149253731343
13238,Single-pathway,2,0,0.08163265306122448
13239,Single-pathway,2,0,0.0967741935483871
13240,Single-pathway,2,0,0.18181818181818182
13241,Single-pathway,2,0,0.058823529411764705
13242,Single-pathway,2,0,0.04
13243,Single-pathway,2,0,0.13333333333333333
13244,Single-pathway,2,0,0.06451612903225806
13245,Single-pathway,2,0,0.08695652173913043
13246,Single-pathway,2,0,0.18181818181818182
13247,Single-pathway,2,0,0.07894736842105263
13248,Single-pathway,2,0,0.11428571428571428
13249,Single-pathway,2,0,0.08
13250,Single-pathway,2,0,0.125
13251,Single-pathway,2,0,0.10810810810810811
13252,Single-pathway,2,0,0.046875
13253,Single-pathway,2,0,0.09615384615384616
13254,Single-pathway,2,0,0.1111111111111111
13255,Single-pathway,2,0,0.10526315789473684
13256,Single-pathway,2,0,0.029411764705882353
13257,Single-pathway,2,0,0.09090909090909091
13258,Single-pathway,2,0,0.13513513513513514
13259,Single-pathway,2,0,0.045454545454545456
13260,Single-pathway,2,0,0.07692307692307693
13261,Single-pathway,2,0,0.041666666666666664
13262,Single-pathway,2,0,0.11428571428571428
13263,Single-pathway,2,0,0.1111111111111111
13264,Single-pathway,2,0,0.0625
13265,Single-pathway,2,0,0.09090909090909091
13266,Single-pathway,2,0,0.2
13267,Single-pathway,2,0,0.1111111111111111
13268,Single-pathway,2,0,0.1388888888888889
13269,Single-pathway,2,0,0.0975609756097561
13270,Single-pathway,2,0,0.09375
13271,Single-pathway,2,0,0.0
13272,Single-pathway,2,0,0.1
13273,Single-pathway,2,0,0.0
13274,Single-pathway,2,0,0.0
